HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0437347828797021,0.3,9000.0,0.9999968328770645,0.1347950144882179,10659.0,100.0,40,1140,9.184468442340883,0.0,0.0010906392482648492,8367163.0
1.0681302052053183,0.3,9000.0,0.9999967244668732,0.13634760413078717,10428.0,100.0,41,1141,9.161672996016994,0.0,0.0011170171154384538,8175699.0
1.0580044313581531,0.3,9000.0,0.9999967604020709,0.13589930672559544,10526.0,100.0,42,1142,9.171182913241585,0.0,0.0011059197357324421,8277996.0
1.045042937996988,0.3,9000.0,0.9999968227067239,0.13522169686474456,10648.0,100.0,43,1143,9.183276259424527,0.0,0.0010924146303567359,8362570.0
1.053765158742726,0.3,9000.0,0.9999968065868262,0.13426713803145135,10556.0,100.0,44,1144,9.174773294988427,0.0,0.001100449787028427,8300160.0
1.0737489996136682,0.3,9000.0,0.9999967391426936,0.134799822846856,10362.0,100.0,45,1145,9.156020233257827,0.0,0.0011218859509352184,8153884.0
1.0572531625297055,0.3,9000.0,0.9999967558890399,0.13609837100266117,10536.0,100.0,46,1146,9.171942190641307,0.0,0.0011051141532891437,8238622.0
1.056931218000265,0.3,9000.0,0.9999967844803546,0.13408215955582048,10529.0,100.0,47,1147,9.171419323945782,0.0,0.0011027977793954694,8349129.0
1.053480562346446,0.3,9000.0,0.9999967828517949,0.13558869982928715,10568.0,100.0,48,1148,9.175292216908145,0.0,0.0011011070630700074,8250397.0
1.0696520755487975,0.3,9000.0,0.9999967313236581,0.13521082283277142,10409.0,100.0,49,1149,9.159915939867677,0.0,0.001117253738175614,8192138.0
1.0667594081753442,0.3,9000.0,0.9999967518064058,0.13525657720055165,10433.0,100.0,50,1150,9.162588123362987,0.0,0.0011149222414134892,8214913.0
1.0692876432060432,0.3,9000.0,0.9999967118294758,0.13624390958925944,10420.0,100.0,51,1151,9.160485150229224,0.0,0.0011175782732135418,8181754.0
1.0614181541038947,0.3,9000.0,0.9999967694383799,0.13467940618069785,10485.0,100.0,52,1152,9.167454206082764,0.0,0.0011084309749579506,8332977.0
1.0630301080963953,0.3,9000.0,0.9999967702836222,0.1347507217254318,10467.0,100.0,53,1153,9.16609831049478,0.0,0.0011105252061405129,8281983.0
1.0527151855428447,0.3,9000.0,0.999996770934778,0.13635869702009837,10581.0,100.0,54,1154,9.176206771873463,0.0,0.0011008736144432509,8302296.0
1.0547180947697647,0.3,9000.0,0.999996794160254,0.13525835632534014,10550.0,100.0,55,1155,9.174190371749908,0.0,0.0011026277278621485,8258830.0
1.0812008982697943,0.3,9000.0,0.9999966983391194,0.13506310668053972,10297.0,100.0,56,1156,9.149143433123271,0.0,0.0011291716903209818,8175069.0
1.0537013473800914,0.3,9000.0,0.9999967601181409,0.1365951564085518,10574.0,100.0,57,1157,9.175375177536464,0.0,0.0011019085005768293,8273281.0
1.0709313341183953,0.3,9000.0,0.9999967012517078,0.13656911646943912,10406.0,100.0,58,1158,9.158972206703373,0.0,0.0011195746268341988,8196151.0
1.0531970053428543,0.3,9000.0,0.9999967913593738,0.13502641725224693,10568.0,100.0,59,1159,9.175563736309188,0.0,0.0011002502428115273,8290494.0
1.0654602331297742,0.3,9000.0,0.9999967467507382,0.1350357469380436,10449.0,100.0,60,1160,9.163981581921421,0.0,0.0011126952815308587,8236850.0
1.0573104647226081,0.3,9000.0,0.9999967893492541,0.13527446499846135,10523.0,100.0,61,1161,9.171693820498707,0.0,0.0011055192781231147,8219958.0
1.0679465943331854,0.3,9000.0,0.9999967410162014,0.13528226496541024,10424.0,100.0,62,1162,9.16150272717618,0.0,0.0011158306390405923,8212622.0
1.0618515261514831,0.3,9000.0,0.9999967291705748,0.1365555640840464,10495.0,100.0,63,1163,9.167733979999422,0.0,0.0011100493952099929,8253292.0
1.0675364787852146,0.3,9000.0,0.9999967533209416,0.1351903922837467,10424.0,100.0,64,1164,9.1621060051049,0.0,0.0011158095182906874,8179841.0
1.0674953672951184,0.3,9000.0,0.9999967131964235,0.13659573842631598,10439.0,100.0,65,1165,9.16237481657449,0.0,0.0011161041845029007,8217995.0
1.050540918090335,0.3,9000.0,0.9999967666646327,0.13621287877167604,10607.0,100.0,66,1166,9.178346025370207,0.0,0.0010977818780578703,8278462.0
1.053363804392459,0.3,9000.0,0.9999967971046758,0.1348900692146499,10564.0,100.0,67,1167,9.17517092631994,0.0,0.0011005269964913895,8317990.0
1.0620636750371866,0.3,9000.0,0.9999967555300618,0.13554894602388656,10483.0,100.0,68,1168,9.167262129195157,0.0,0.0011099443056482707,8223222.0
1.0635246153005355,0.3,9000.0,0.9999967773718441,0.1343050940583888,10459.0,100.0,69,1169,9.16553613936681,0.0,0.001110713731645928,8245182.0
1.0561053665921916,0.3,9000.0,0.9999967741190386,0.13538517082561288,10542.0,100.0,70,1170,9.172988351477086,0.0,0.0011034597024340584,8264979.0
1.0798217409384854,0.3,9000.0,0.9999966804153991,0.1366288464656199,10318.0,100.0,71,1171,9.151045118508813,0.0,0.0011293034524404739,8098596.0
1.0611302233614,0.3,9000.0,0.9999967644380398,0.13530053641765782,10490.0,100.0,72,1172,9.168084756942033,0.0,0.001108865650205892,8206122.0
1.0688103344288606,0.3,9000.0,0.9999967289137758,0.13558831539188856,10419.0,100.0,73,1173,9.161046527519382,0.0,0.0011167546711976705,8195421.0
